Sweep	g
11181	1715.8
11182	1715.8
11183	2317
11184	2317
11185	1270.37
11186	386.499
11187	1346.08
11188	1346.08
11189	1341.44
11190	1341.44
11191	1341.44
11192	1010.42
11193	1372.05
11194	1372.05
11195	1644.77
11196	1813.01
11197	2329.42
11198	2135.12
11199	828.65
11200	828.65
11201	1219.59
11202	1219.59
11203	1358.27
11204	1156.98
11205	1156.98
11206	1156.98
11207	932.799
11208	933.21
11209	933.21
11210	2430.15
11211	1872.83
11212	3843.87
11213	3843.87
11214	3843.87
11215	1354.96
11216	1354.96
11217	1354.96
11218	1354.96
11219	1354.96
11220	1354.96
11221	1354.96
11222	840.488
11223	1399.72
11224	1098.07
11225	496.311
11226	496.311
11227	496.311
11228	2248.95
11229	1303.73
11230	1303.73
11231	1303.73
11232	1303.73
11233	1303.73
11234	1303.73
11235	1303.73
11236	785.36
11237	785.36
11238	785.36
11239	785.36
11240	785.36
11241	785.36
11242	1233.85
11243	1233.85
11244	2127.65
11245	2127.65
11246	1579.69
11247	1579.69
11248	1700.32
11249	1700.32
11250	1700.32
11251	1901.62
11252	4945.35
11253	4945.35
11254	4945.35
11255	4945.35
11256	4945.35
11257	4945.35
11258	1967.35
11259	1967.35
11260	1967.35
11261	849.452
11262	849.452
11263	849.452
11264	973.486
11265	973.486
11266	973.486
11267	973.486
11268	950.275
11269	806.95
11270	806.95
11271	806.95
11272	806.95
11273	806.95
11274	806.95
11275	1626.64
11276	1626.64
11277	2190.66
11278	1393.19
11279	1393.19
11280	1393.19
11281	1393.19
11282	1522.39
11283	1522.39
11284	1522.39
11285	1735.65
11286	940.636
11287	940.636
11288	940.636
11289	940.636
11290	980.717
11291	1491.21
11292	3834.18
11293	3128.99
11294	1780.59
11295	1780.59
11296	1229.18
11297	867.552
11298	1298.1
11299	1298.1
11300	1298.1
11301	1466.67
11302	1128.23
11303	639.029
11304	1590.7
11305	2161.95
11306	2161.95
11307	2172.01
11308	2172.01
11309	2172.01
11310	2172.01
11311	1000.65
11312	1000.65
11313	1000.65
11314	1000.65
11315	977.343
11316	1160.23
11317	1051.32
11318	1051.32
11319	989.324
11320	2858.02
11321	2858.02
11322	2858.02
11323	2858.02
11324	7068.81
11325	2309.99
11326	1503.76
11327	1503.76
11328	1503.76
11329	1503.76
11330	1329.78
11331	1329.78
11332	1012.17
11333	2071.19
11334	2071.19
11335	1499.15
11336	1499.15
11337	713.298
11338	1699.17
11339	1263.67
11340	635.122
11341	635.122
11342	635.122
11343	635.122
11344	2272.81
11345	2272.81
11346	1926.88
11347	1138.22
11348	2248.03
11349	2248.03
11350	1570.48
11351	943.121
11352	943.121
11353	943.121
11354	780.061
11355	780.061
11356	873.076
11357	1950.92
11358	1950.92
11359	1950.92
11360	4974.59
11361	4275.72
11362	4302.35
11363	2554.08
11364	2271.99
11365	2271.99
11366	2271.99
11367	2271.99
11368	2271.99
11369	1879.79
11370	1879.79
11371	1536.59
11372	1536.59
11373	1536.59
11374	855.073
11375	855.073
11376	855.073
11377	1236.82
11378	1505.46
11379	1381.06
11380	1644.34
11381	1644.34
11382	1644.34
11383	1644.34
11384	3312.62
11385	877.357
11386	877.357
11387	1319.59
11388	1319.59
11389	1319.59
11390	1415.1
11391	969.635
11392	969.635
11393	969.635
11394	1543.71
11395	1543.71
11396	1543.71
11397	1137.54
11398	1137.54
11399	1137.54
11400	1029.87
11401	862.359
11402	690.567
11403	1203.35
11404	1077.39
11405	1077.39
11406	1077.39
11407	1077.39
11408	1077.39
11409	3082.18
11410	1271.48
11411	1271.48
11412	877.335
11413	1637.51
11414	1637.51
11415	922.382
11416	922.382
11417	938.479
11418	938.479
11419	938.479
11420	938.479
11421	938.479
11422	938.479
11423	2623.54
11424	5003.05
11425	1867.34
11426	1867.34
11427	1867.34
11428	892.325
11429	892.325
11430	892.325
11431	892.325
11432	847.066
11433	1067.64
11434	1067.64
11435	1067.64
11436	1067.64
11437	1067.64
11438	1494.01
11439	1411.45
11440	2009.05
11441	2009.05
11442	2009.05
11443	9007.65
11444	22133.6
11445	22133.6
11446	22133.6
11447	15652
11448	12591.5
11449	8019.19
11450	8019.19
11451	8019.19
11452	2925.89
11453	1608.34
11454	1113.37
11455	1113.37
11456	1113.37
11457	1113.37
11458	1113.37
11459	1636.16
11460	1636.16
11461	1636.16
11462	1636.16
11463	1138.39
11464	1151.1
11465	1151.1
11466	1151.1
11467	969.714
11468	1085.85
11469	1815.4
11470	1815.4
11471	1815.4
11472	1815.4
11473	638.612
11474	655.092
11475	1231.12
11476	1604.87
11477	1604.87
11478	1604.87
11479	1604.87
11480	1340.62
11481	1340.62
11482	1340.62
11483	1340.62
11484	1340.62
11485	1340.62
11486	2038.05
11487	2194.97
11488	516.051
11489	862.226
11490	862.226
11491	3505.72
11492	1344.73
11493	1238.97
11494	1238.97
11495	1100.87
11496	1100.87
11497	1100.87
11498	1100.87
11499	834.726
11500	1045.33
11501	1717.2
11502	1849.44
11503	770.941
11504	1028.68
11505	3029.69
11506	3080.65
11507	679.808
11508	679.808
11509	679.808
11510	673.294
11511	673.294
11512	673.294
11513	673.294
11514	1852.77
11515	2280.19
11516	2280.19
11517	1831.24
11518	779.411
11519	710.313
11520	710.313
11521	710.313
11522	710.313
11523	2687.24
11524	704.954
11525	1219.48
11526	3318.79
11527	464.604
11528	464.604
11529	464.604
11530	464.604
11531	464.604
11532	464.604
11533	881.703
11534	881.703
11535	881.703
11536	2086.42
11537	2086.42
11538	555.05
11539	998.859
11540	998.859
11541	998.859
11542	998.859
11543	998.859
11544	998.859
11545	998.859
11546	1144.29
11547	1144.29
11548	1144.29
11549	1144.29
11550	507.095
11551	1472.69
11552	1197.51
11553	839.319
11554	992.472
11555	701.444
11556	1016.97
11557	1016.97
11558	1225.7
11559	1258.2
11560	1258.2
11561	1258.2
11562	817.897
11563	817.897
11564	817.897
11565	817.897
11566	2095.92
11567	983.318
11568	932.141
11569	1303.77
11570	1303.77
11571	864.467
11572	864.467
11573	864.467
11574	864.467
11575	864.467
11576	864.467
11577	864.467
11578	864.467
11579	1164.33
11580	1164.33
11581	712.42
11582	844.428
11583	844.428
11584	844.428
11585	844.428
11586	844.428
11587	844.428
11588	911.115
11589	911.115
11590	1456.39
11591	1013.55
11592	1013.55
11593	783.936
11594	806.629
11595	2085.49
11596	537.056
11597	1113.4
11598	1113.4
11599	1113.4
11600	1113.4
11601	1113.4
11602	1113.4
11603	1142.21
11604	1282.52
11605	1282.52
11606	1282.52
11607	1282.52
11608	1292.76
11609	772.699
11610	1547.67
11611	1547.67
11612	1547.67
11613	1547.67
11614	841.922
11615	2126.56
11616	2126.56
11617	1802.8
11618	1802.8
11619	4000.82
11620	4000.82
11621	4000.82
11622	3251.86
11623	3251.86
11624	1815.12
11625	1815.12
11626	830.254
11627	830.254
11628	1626.88
11629	966.379
11630	966.379
11631	711.562
11632	711.562
11633	711.562
11634	711.562
11635	711.562
11636	711.562
11637	711.562
11638	711.562
11639	4341.97
11640	4466.02
11641	4466.02
11642	546.45
11643	524.907
11644	524.907
11645	524.907
11646	788.661
11647	788.661
11648	1420.85
11649	1390.62
11650	1390.62
11651	837.234
11652	837.234
11653	837.234
11654	837.234
11655	837.234
11656	837.234
11657	837.234
11658	2053.16
11659	2053.16
11660	2543.51
11661	2543.51
11662	2543.51
11663	5379.92
11664	5379.92
11665	5379.92
11666	5379.92
11667	5379.92
11668	1596.22
11669	1596.22
11670	1596.22
11671	1596.22
11672	3015.24
11673	4389.33
11674	793.309
11675	793.309
11676	539.593
11677	914.639
11678	1649.95
11679	1649.95
11680	1649.95
11681	1649.95
11682	1190.99
11683	1190.99
11684	1190.99
11685	1326.79
11686	3160.19
11687	3160.19
11688	3160.19
11689	3160.19
11690	2275.53
11691	2275.53
11692	1519.52
11693	1519.52
11694	1519.52
11695	1519.52
11696	1157.27
11697	1802.3
11698	1802.3
11699	1802.3
11700	1802.3
11701	1802.3
11702	1802.3
11703	1802.3
11704	1368.36
11705	1368.36
11706	1368.36
11707	1368.36
11708	1368.36
11709	1397.17
11710	765.694
11711	927.768
11712	927.768
11713	927.768
11714	1289.28
11715	1289.28
11716	1289.28
11717	1289.28
11718	979.53
11719	979.53
11720	979.53
11721	979.53
11722	1332.79
11723	1332.79
11724	2556.32
11725	2556.32
11726	684.112
11727	684.112
11728	1895.57
11729	1041.35
11730	1400.58
11731	1400.58
11732	1400.58
11733	1893.21
11734	788.995
11735	788.995
11736	1606.43
11737	4451.12
11738	2138.81
11739	1197.63
11740	1197.63
11741	967.146
11742	967.146
11743	1460.89
11744	1460.89
11745	1636.87
11746	1182.52
11747	1182.52
11748	1984.83
11749	1574.1
11750	752.261
11751	987.98
11752	987.98
11753	1089.96
11754	1740.55
11755	1740.55
11756	1740.55
11757	1184.16
11758	1184.16
11759	424.393
11760	537.178
11761	537.178
11762	577.129
11763	577.129
11764	1076.07
11765	1213.89
11766	866.326
11767	1635.15
11768	1635.15
11769	1635.15
11770	1635.15
11771	928.789
11772	928.789
11773	684.691
11774	547.765
11775	562.357
11776	562.357
11777	743.342
11778	743.342
11779	743.342
11780	743.342
11781	1749.41
11782	1749.41
11783	1749.41
11784	1749.41
11785	955.086
11786	955.086
11787	955.086
11788	1928.69
11789	2795.67
11790	2795.67
11791	1174.36
11792	985.467
11793	1044.75
11794	1044.75
11795	706.372
11796	706.372
11797	706.372
11798	706.372
11799	1300.42
11800	1300.42
11801	1441.76
11802	499.592
11803	499.592
11804	499.592
11805	1948.27
11806	1358.26
11807	1358.26
11808	1210.71
11809	1210.71
11810	612.007
11811	612.007
11812	612.007
11813	2120.29
11814	1360.05
11815	1360.05
11816	1360.05
11817	1360.05
11818	1578.44
11819	1578.44
11820	905.893
11821	905.893
11822	974.604
11823	2512.22
11824	790.296
11825	790.296
11826	790.296
11827	790.296
11828	790.296
11829	1912.95
11830	1912.95
11831	1912.95
11832	1151.07
11833	933.959
11834	752.944
11835	752.944
11836	907.772
11837	1473.85
11838	2197.56
11839	1401.47
11840	1401.47
11841	1401.47
11842	1401.47
11843	1401.47
11844	1401.47
11845	1321.6
11846	1321.6
11847	759.526
11848	759.526
11849	759.526
11850	2607.78
11851	1065.07
11852	1065.07
11853	1330.03
11854	1108.24
11855	655.214
11856	898.005
11857	898.005
11858	1206.47
11859	1206.47
11860	1206.47
11861	997.847
11862	997.847
11863	2438.98
11864	2438.98
11865	2438.98
11866	2438.98
11867	2438.98
11868	2438.98
11869	1115.89
11870	1115.89
11871	1115.89
11872	993.923
11873	796.517
11874	461.989
11875	461.989
11876	461.989
11877	541.326
11878	541.326
11879	541.326
11880	541.326
11881	1132.41
11882	1132.41
11883	1132.41
11884	1132.41
11885	1051.86
11886	1051.86
11887	1051.86
11888	1167.11
11889	761.985
11890	761.985
11891	761.985
11892	761.985
11893	761.985
11894	761.985
11895	761.985
11896	761.985
11897	761.985
11898	1748.35
11899	1140.63
11900	1140.63
11901	1140.63
11902	1576.08
11903	1576.08
11904	1576.08
11905	1576.08
11906	1576.08
11907	1602.19
11908	1602.19
11909	1602.19
11910	1602.19
11911	1602.19
11912	1602.19
11913	1602.19
11914	1330.63
11915	1865.62
11916	1865.62
11917	1865.62
11918	1865.62
11919	1865.62
11920	1242.7
11921	855.324
11922	1750.82
11923	1750.82
11924	1750.82
11925	1187.94
11926	1187.94
11927	1187.94
11928	1187.94
11929	940.036
11930	940.036
11931	583.359
11932	3196.86
11933	3432.25
11934	1728.9
11935	1728.9
11936	1945.91
11937	1945.91
11938	1439.77
11939	1439.77
11940	1439.77
11941	1439.77
11942	2104.67
11943	2104.67
11944	787.16
11945	787.16
11946	787.16
11947	1155.49
11948	1155.49
11949	1155.49
11950	3658.26
11951	3658.26
11952	988.519
11953	1439.31
11954	1439.31
11955	1439.31
11956	1439.31
11957	1439.31
11958	1439.31
11959	1439.31
11960	1907.71
11961	951.733
11962	975.998
11963	975.998
11964	975.998
11965	975.998
11966	1805.93
11967	1805.93
11968	837.56
11969	837.56
11970	2757.16
11971	2757.16
11972	2757.16
11973	2757.16
11974	1798.27
11975	1798.27
11976	721.903
11977	1371.27
11978	1974.79
11979	1079.89
11980	1298.31
11981	1298.31
11982	1298.31
11983	1298.31
11984	1298.31
11985	1298.31
11986	1298.31
11987	1298.31
11988	860.492
11989	1509.99
11990	1509.99
11991	962.415
11992	874.193
11993	944.162
11994	944.162
11995	944.162
11996	775.238
11997	775.238
11998	775.238
11999	826.702
12000	1338.95
12001	1405.15
12002	756.241
12003	756.241
12004	756.241
12005	1569.88
12006	2525.67
12007	2525.67
12008	3753.41
12009	661.243
12010	661.243
12011	661.243
12012	661.243
12013	454.506
12014	756.661
12015	756.661
12016	523.764
12017	523.764
12018	523.764
12019	594.655
12020	633.496
12021	633.496
12022	633.496
12023	673.985
12024	673.985
12025	1428.6
12026	1428.6
12027	2483.91
12028	2483.91
12029	683.326
12030	2984.81
12031	2984.81
12032	1367.22
12033	2488.53
12034	950.778
12035	950.778
12036	778.355
12037	894.155
12038	894.155
12039	894.155
12040	894.155
12041	2578.39
12042	608.807
12043	608.807
12044	608.807
12045	608.807
12046	1417
12047	1032.84
12048	1032.84
12049	1032.84
12050	1032.84
12051	812.529
12052	984.23
12053	984.23
12054	2093.53
12055	654.014
12056	887.47
12057	2643.45
12058	2643.45
12059	2643.45
12060	2643.45
12061	2643.45
12062	1291.13
12063	864.223
12064	864.223
12065	659.12
12066	659.12
12067	591.714
12068	1599.32
12069	922.83
12070	922.83
12071	849.878
12072	849.878
12073	849.878
12074	849.878
12075	849.878
12076	849.878
12077	669.262
12078	1454.25
12079	1454.25
12080	1454.25
12081	1454.25
12082	1454.25
12083	1454.25
12084	1454.25
12085	1454.25
12086	1319.96
12087	872.641
12088	872.641
12089	872.641
12090	872.641
12091	676.964
12092	676.964
12093	676.964
12094	1153.15
12095	1153.15
12096	1153.15
12097	1958.68
12098	1958.68
12099	1958.68
12100	1958.68
12101	1958.68
12102	1958.68
12103	6754.31
12104	1160.36
12105	1160.36
12106	1160.36
12107	1160.36
12108	1213.04
12109	4458.18
12110	4458.18
12111	4458.18
12112	1067.2
12113	987.688
12114	987.688
12115	987.688
12116	987.688
12117	987.688
12118	987.688
12119	1287.58
12120	1170.5
12121	1170.5
12122	1170.5
12123	999.238
12124	999.238
12125	3170.45
12126	3170.45
12127	3722.95
12128	13049.2
12129	18788.6
12130	18788.6
12131	15183
12132	2082.5
12133	2082.5
12134	2082.5
12135	2082.5
12136	2082.5
12137	3563.35
12138	3563.35
12139	3060.6
12140	687.318
12141	687.318
12142	687.318
12143	687.318
12144	687.318
12145	687.318
12146	687.318
12147	687.318
12148	2567.45
12149	2187.95
12150	2187.95
12151	1624.77
12152	1624.77
12153	1624.77
12154	1969.14
12155	1900.37
12156	1568.7
12157	1145.86
12158	1145.86
12159	1145.86
12160	1145.86
12161	1145.86
12162	1145.86
12163	1145.86
12164	1145.86
12165	1145.86
12166	2170.86
12167	2170.86
12168	2170.86
12169	2170.86
12170	2247.42
12171	1964.15
12172	1964.15
12173	1602.53
12174	1686.42
12175	1686.42
12176	1752.09
12177	892.345
12178	892.345
12179	1540.97
12180	1540.97
12181	2171.39
12182	2171.39
12183	1731.29
12184	2506.22
12185	3057.2
12186	3057.2
12187	618.324
12188	1449.89
12189	1449.89
12190	1449.89
12191	1738.86
12192	1738.86
12193	1070.26
12194	2418.32
12195	762.169
12196	762.169
12197	1136.55
12198	1136.55
12199	1023.73
12200	1023.73
12201	845.911
12202	845.911
12203	2510.7
12204	2510.7
12205	2510.7
12206	2510.7
12207	618.33
12208	1729.44
12209	1816.24
12210	1816.24
12211	1816.24
12212	1816.24
12213	1816.24
12214	1816.24
12215	1734.93
12216	1734.93
12217	1497.21
12218	1497.21
12219	1497.21
12220	1497.21
12221	1497.21
12222	1497.21
12223	1497.21
12224	1497.21
12225	1497.21
12226	1497.21
12227	1497.21
12228	1029.67
12229	1029.67
12230	1029.67
12231	635.117
12232	635.117
12233	635.117
12234	635.117
12235	876.961
12236	2352.4
12237	2352.4
12238	2352.4
12239	1516.89
12240	1516.89
12241	1516.89
12242	1516.89
12243	1516.89
12244	1516.89
12245	1516.89
12246	1402.01
12247	1402.01
12248	1402.01
12249	1402.01
12250	1402.01
12251	1402.01
12252	1402.01
12253	916.446
12254	916.446
12255	1447.26
12256	1447.26
12257	1328.11
12258	1170.64
12259	1170.64
12260	1170.64
12261	3001.3
12262	3001.3
12263	646.425
12264	646.425
12265	2137.99
12266	2137.99
12267	743.383
12268	743.383
12269	743.383
12270	743.383
12271	743.383
12272	1097.77
12273	1097.77
12274	732.593
12275	732.593
12276	702.748
12277	2721.46
12278	2721.46
12279	2721.46
12280	900.361
12281	1094.38
12282	1094.38
12283	1094.38
12284	3188.52
12285	2558.53
12286	2558.53
12287	2558.53
12288	2480.47
12289	1019.83
12290	1019.83
12291	979.349
12292	979.349
12293	979.349
12294	2308.67
12295	1608.55
12296	1608.55
12297	1608.55
12298	1589.78
12299	1589.78
12300	1589.78
12301	1589.78
12302	1589.78
12303	1192.82
12304	1192.82
12305	1196.57
12306	918.21
12307	918.21
12308	1100.34
12309	1100.34
12310	1100.34
12311	1116.99
12312	1161.96
12313	756.796
12314	756.796
12315	756.796
12316	756.796
12317	1225.77
12318	1225.77
12319	737.949
12320	737.949
12321	1137.6
12322	1137.6
12323	1300.47
12324	827.17
12325	827.17
12326	827.17
12327	827.17
12328	672.763
12329	1112.13
12330	1112.13
12331	1590.98
12332	1052.4
12333	1052.4
12334	440.935
12335	403.713
12336	403.713
12337	808.815
12338	2799.34
12339	2799.34
12340	2799.34
12341	2799.34
12342	1288.5
12343	964.787
12344	1053.15
12345	1748.55
12346	1748.55
12347	1748.55
12348	2059.65
12349	1444.61
12350	1444.61
12351	1444.61
12352	1444.61
12353	1495.28
12354	1495.28
12355	6416.16
12356	5055.94
12357	5055.94
12358	1875.34
12359	1875.34
12360	1875.34
12361	1875.34
12362	3714.33
12363	1160.89
12364	1160.89
12365	1221.85
12366	1221.85
12367	1017.52
12368	1017.52
12369	1868.02
12370	5293.39
12371	2281.28
12372	2281.28
12373	2281.28
12374	2281.28
12375	2281.28
12376	2281.28
12377	1977.19
12378	1977.19
12379	1977.19
12380	2219.57
12381	2219.57
12382	614.746
12383	614.746
12384	2576.01
12385	803.94
12386	803.94
12387	803.94
12388	803.94
12389	1623.47
12390	1623.47
12391	3739
12392	3489.21
12393	2393.58
12394	2393.58
12395	4863.01
12396	899.769
12397	899.769
12398	899.769
12399	2321.03
12400	4636.62
12401	3318.16
12402	3318.16
12403	3318.16
12404	1949.73
12405	1808.54
12406	1926.41
12407	819.117
12408	819.117
12409	819.117
12410	819.117
12411	819.117
12412	819.117
12413	819.117
12414	819.117
12415	1313.1
12416	979.063
12417	979.063
12418	2137.7
12419	2224.31
12420	3525.63
12421	687.376
12422	687.376
12423	687.376
12424	625.236
12425	625.236
12426	625.236
12427	625.236
12428	1466.33
12429	1466.33
12430	1621.78
12431	1621.78
12432	2178.26
12433	1513.26
12434	4712.6
12435	3207.72
12436	3207.72
12437	1341.31
12438	1341.31
12439	1341.31
12440	1341.31
12441	1341.31
12442	1935.59
12443	1935.59
12444	897.301
12445	982.348
12446	982.348
12447	982.348
12448	982.348
12449	733.684
12450	2064.05
12451	2064.05
12452	2137.85
12453	2137.85
12454	1885.3
12455	1885.3
12456	1885.3
12457	3002.19
12458	3002.19
12459	978.294
12460	481.741
12461	481.741
12462	486.724
12463	7362.81
12464	1848.59
12465	1848.59
12466	801.315
12467	801.315
12468	566.173
12469	566.173
12470	1188.67
12471	1188.67
12472	1188.67
12473	1188.67
12474	1188.67
12475	1188.67
12476	2129.05
12477	2129.05
12478	2129.05
12479	2129.05
12480	3281.52
12481	3281.52
12482	3281.52
12483	3281.52
12484	3281.52
12485	2538.2
12486	1823.53
12487	1823.53
12488	819.165
12489	874.826
12490	2156.16
12491	1587.94
12492	1623.44
12493	1623.44
12494	1623.44
12495	489.707
12496	671.86
12497	711.874
12498	724.922
12499	2955.26
12500	931.702
12501	1088.79
12502	1088.79
12503	1088.79
12504	937.402
12505	4757.84
12506	5266.32
12507	505.535
12508	505.535
12509	686.083
12510	1189.06
12511	1189.06
12512	1189.06
12513	1062.21
12514	1062.21
12515	1062.21
12516	1062.21
12517	1374.29
12518	894.57
12519	894.57
12520	787.284
12521	1796.55
12522	1859.93
12523	1859.93
12524	1859.93
12525	1324.83
12526	1324.83
12527	1324.83
12528	1324.83
12529	3194.27
12530	2396.15
12531	756.01
12532	736.506
12533	736.506
12534	2882.49
12535	2882.49
12536	1352.99
12537	3963.44
12538	1529.77
12539	1762.71
12540	1762.71
12541	1776.16
12542	2341.3
12543	2231.82
12544	1193.53
12545	1193.53
12546	1193.53
12547	590.782
12548	590.782
12549	590.782
12550	590.782
12551	711.528
12552	553.66
12553	553.66
12554	1310.68
12555	1419
12556	1419
12557	2034.86
12558	1425.88
12559	1425.88
12560	1425.88
12561	1425.88
12562	632.165
12563	1038.74
12564	1038.74
12565	989.376
12566	989.376
12567	989.376
12568	989.376
12569	989.376
12570	989.376
12571	989.376
12572	989.376
12573	989.376
12574	989.376
12575	989.376
12576	989.376
12577	2186.32
12578	507.856
12579	507.856
12580	3250.62
12581	1683.02
12582	1683.02
12583	1683.02
12584	1683.02
12585	1683.02
12586	1683.02
12587	1683.02
12588	1683.02
12589	1683.02
12590	1683.02
12591	1683.02
12592	861.502
12593	861.502
12594	861.502
12595	861.502
12596	2796.39
12597	2796.39
12598	2796.39
12599	1113.36
12600	1113.36
12601	1113.36
12602	1113.36
12603	1113.36
12604	2538.51
12605	2538.51
12606	2538.51
12607	1921.76
12608	1921.76
12609	1021.7
12610	1021.7
12611	1021.7
12612	1021.7
12613	1021.7
12614	1021.7
12615	1021.7
12616	1021.7
12617	1021.7
12618	1021.7
12619	1307.26
12620	1337.75
12621	1337.75
12622	1337.75
12623	1337.75
12624	1337.75
12625	1337.75
12626	1706.39
12627	1706.39
12628	1706.39
12629	1706.39
12630	1706.39
12631	1706.39
12632	1342.07
12633	1342.07
12634	1342.07
12635	1705.46
12636	1705.46
12637	3036.43
12638	3036.43
12639	3036.43
12640	482.574
12641	482.574
12642	1191.36
12643	1056.97
12644	1056.97
12645	1056.97
12646	1056.97
12647	1056.97
12648	1430.41
12649	3875.88
12650	2551.56
12651	2551.56
12652	2551.56
12653	2597.23
12654	1632.87
12655	1632.87
12656	1632.87
12657	992.92
12658	992.92
12659	4514.65
12660	4514.65
12661	4514.65
12662	3788.07
12663	2729.05
12664	2729.05
12665	2729.05
12666	2729.05
12667	2729.05
12668	2729.05
12669	3287.75
12670	504.748
12671	608.321
12672	1844.54
12673	1844.54
12674	1521.96
12675	1521.96
12676	1330.17
12677	1330.17
12678	1330.17
12679	1330.17
12680	1330.17
12681	1330.17
12682	1330.17
12683	1330.17
12684	623.665
12685	1309.3
12686	1309.3
12687	1309.3
12688	1309.3
12689	1309.3
12690	2054.17
12691	2054.17
12692	2054.17
12693	2054.17
12694	2409.34
12695	1112.96
12696	1112.96
12697	1112.96
12698	1112.96
12699	1112.96
12700	1112.96
12701	1112.96
12702	1041.72
12703	1041.72
12704	1041.72
12705	2138.96
12706	1989.03
12707	1989.03
12708	1989.03
12709	1989.03
12710	1716.32
12711	2600.51
12712	2600.51
12713	858.325
12714	858.325
12715	960.002
12716	960.002
12717	960.002
12718	960.002
12719	960.002
12720	960.002
12721	960.002
12722	1067.03
12723	587.866
12724	587.866
12725	1559.07
12726	1559.07
12727	2330.42
12728	3217.29
12729	976.527
12730	1739.67
12731	1739.67
12732	1739.67
12733	1739.67
12734	566.532
12735	2533.28
12736	2533.28
12737	1162.93
12738	1331.28
12739	1331.28
12740	1331.28
12741	1331.28
12742	1580.22
12743	1580.22
12744	1580.22
12745	1300.19
12746	1300.19
12747	2256.52
12748	1224.38
12749	957.704
12750	957.704
12751	1563.76
12752	1563.76
12753	1563.76
12754	1476.65
12755	586.301
12756	586.301
12757	910.023
12758	910.023
12759	910.023
12760	767.691
12761	767.691
12762	767.691
12763	767.691
12764	767.691
12765	767.691
12766	767.691
12767	767.691
12768	767.691
12769	767.691
12770	566.82
12771	1418.76
12772	1418.76
12773	992.921
12774	2055.22
12775	687.65
12776	943.439
12777	943.439
12778	943.439
12779	943.439
12780	943.439
12781	1330.64
12782	1330.64
12783	1602.27
12784	1602.27
12785	1080.29
12786	1080.29
12787	1189.18
12788	1189.18
12789	1189.18
12790	1189.18
12791	1189.18
12792	1189.18
12793	1189.18
12794	1189.18
12795	1201.87
12796	1287.2
12797	1637.35
12798	1637.35
12799	1637.35
12800	1637.35
12801	1637.35
12802	1637.35
12803	1637.35
12804	2014.11
12805	2014.11
12806	1037.82
12807	1636.56
12808	1636.56
12809	1636.56
12810	1636.56
12811	1086.66
12812	1086.66
12813	1086.66
12814	1560.87
12815	780.146
12816	780.146
12817	780.146
12818	780.146
12819	406.319
12820	406.319
12821	1897.23
12822	1897.23
12823	2260.86
12824	2260.86
12825	2260.86
12826	2239.61
12827	2239.61
12828	2239.61
12829	2630.18
12830	2630.18
12831	850.883
12832	850.883
12833	899.358
12834	899.358
12835	899.358
12836	899.358
12837	899.358
12838	899.358
12839	899.358
12840	899.358
12841	892.215
12842	1500.62
12843	1500.62
12844	1500.62
12845	778.959
12846	778.959
12847	778.959
12848	778.959
12849	778.959
12850	624.838
12851	624.838
12852	624.838
12853	1387.66
12854	1387.66
12855	1387.66
12856	1387.66
12857	1387.66
12858	1033.5
12859	1922.49
12860	1922.49
12861	1922.49
12862	1922.49
12863	1922.49
12864	1922.49
12865	1922.49
12866	1922.49
12867	1922.49
12868	1722.93
12869	1443.46
12870	1443.46
12871	1369.9
12872	1290.52
12873	1290.52
12874	1290.52
12875	1290.52
12876	1290.52
12877	1290.52
12878	804.896
12879	599.856
12880	1749.03
12881	1086.2
12882	1086.2
12883	1397.25
12884	1895.15
12885	741.906
12886	1344.14
12887	688.443
12888	999.848
12889	683.66
12890	683.66
12891	2345.12
12892	1311.77
12893	1311.77
12894	1311.77
12895	1311.77
12896	1311.77
12897	1311.77
12898	1311.77
12899	4346.5
12900	1346.57
12901	1346.57
12902	1510.05
12903	1510.05
12904	1510.05
12905	931.776
12906	1059.83
12907	2314.3
12908	937.412
12909	1287.64
12910	463.926
12911	1033.17
12912	1033.17
12913	1166.19
12914	1166.19
12915	1166.19
12916	497.284
12917	622.096
12918	1153.58
12919	1941.45
12920	1941.45
12921	1941.45
12922	853.617
12923	983.725
12924	785.012
12925	785.012
12926	785.012
12927	564.369
12928	4616.39
12929	4616.39
12930	599.268
12931	3462.85
12932	1700.65
12933	907.779
12934	907.779
12935	907.779
12936	907.779
12937	907.779
12938	907.779
12939	1812.64
12940	1809.81
12941	1809.81
12942	1809.81
12943	728.34
12944	3032.33
12945	3032.33
12946	2610.17
12947	2610.17
12948	1258.37
12949	1258.37
12950	1258.37
12951	3109.93
12952	749.027
12953	749.027
12954	749.027
12955	2508.98
12956	4489.64
12957	4489.64
12958	4150.44
12959	4150.44
12960	4150.44
12961	1732.99
12962	1732.99
12963	4442.18
12964	2326.98
12965	1600.04
12966	1840.43
12967	1623.48
12968	1623.48
12969	1623.48
12970	2634.8
12971	2634.8
12972	1665.76
12973	946.345
12974	946.345
12975	946.345
12976	946.345
12977	946.345
12978	946.345
12979	1163.43
12980	1664.27
12981	1664.27
12982	2044.95
12983	2044.95
12984	2044.95
12985	2044.95
12986	1915.75
12987	1915.75
12988	1697.57
12989	1697.57
12990	1697.57
12991	1697.57
12992	1697.57
12993	1697.57
12994	1697.57
12995	1149.28
12996	2071.18
12997	2071.18
12998	2071.18
12999	2071.18
13000	2071.18
13001	2071.18
13002	2071.18
13003	2770.67
13004	2770.67
13005	2125.41
