Sweep	Chain_1	Chain_2	Chain_3	
15862	-21929.66373274	-21945.47417165	-21964.56700736	
15863	-21930.11249283	-21946.40934971	-21965.66602546	
15864	-21931.71231825	-21937.8468063	-21951.79878438	
15865	-21930.03067601	-21935.70966495	-21949.65887741	
15866	-21930.03067601	-21941.25940282	-21955.13626971	
15867	-21929.46348621	-21939.37606349	-21953.24037021	
15868	-21930.97044078	-21942.74210645	-21956.62090134	
15869	-21930.97044078	-21942.74210645	-21956.62090134	
15870	-21930.10356333	-21941.38003564	-21955.25711709	
15871	-21930.10356333	-21930.10356333	-21956.51582951	
15872	-21930.10356333	-21930.10356333	-21944.15044399	
15873	-21930.10356333	-21940.80380518	-21949.75985302	
15874	-21930.10356333	-21935.77754542	-21952.81408228	
15875	-21930.10356333	-21935.77754542	-21952.81408228	
15876	-21930.42955668	-21936.2077943	-21963.13711954	
15877	-21930.42955668	-21930.42955668	-21957.78741437	
15878	-21930.42955668	-21930.42955668	-21957.78741437	
15879	-21930.42955668	-21936.2159886	-21957.15993873	
15880	-21932.264217	-21932.264217	-21942.234091	
15881	-21929.28898148	-21929.28898148	-21938.31999046	
15882	-21929.30131158	-21929.30131158	-21938.34459737	
15883	-21929.30131158	-21934.1704732	-21939.74197329	
15884	-21929.30131158	-21935.08698433	-21934.25616377	
15885	-21929.41032414	-21934.91561028	-21943.81281507	
15886	-21929.41032414	-21934.91561028	-21943.81281507	
15887	-21934.91561028	-21929.41032414	-21943.81281507	
15888	-21929.41032414	-21934.91561028	-21943.81281507	
15889	-21929.41032414	-21934.91561028	-21943.81281507	
15890	-21929.41032414	-21939.06149855	-21956.88313531	
15891	-21929.41032414	-21939.06149855	-21956.88313531	
15892	-21929.41032414	-21939.06149855	-21956.88313531	
15893	-21929.41032414	-21939.06149855	-21956.88313531	
15894	-21929.41032414	-21939.06149855	-21956.88313531	
15895	-21929.8538695	-21929.25385572	-21948.35444081	
15896	-21929.88492626	-21929.28475828	-21949.02682635	
15897	-21929.88492626	-21929.28475828	-21949.02682635	
15898	-21929.28475828	-21929.88492626	-21939.82790539	
15899	-21929.28475828	-21933.56778415	-21949.70974429	
15900	-21929.50149728	-21933.7852655	-21950.51609802	
15901	-21929.63008551	-21933.91409877	-21950.88492137	
15902	-21929.63008551	-21941.44880495	-21949.37394561	
15903	-21929.33908174	-21935.24647952	-21945.90619366	
15904	-21929.33908174	-21929.93928754	-21942.30112069	
15905	-21930.68154148	-21930.08115886	-21951.86234379	
15906	-21930.68154148	-21938.40842167	-21946.60625673	
15907	-21930.68154148	-21938.40842167	-21946.60625673	
15908	-21929.83767545	-21937.07013008	-21944.28277242	
15909	-21929.83767545	-21944.28277242	-21937.07013008	
15910	-21930.19708309	-21937.19965666	-21943.95592349	
15911	-21930.19708309	-21937.19965666	-21954.17703371	
15912	-21932.35890605	-21934.36670729	-21960.14807919	
15913	-21932.35890605	-21934.36670729	-21960.14807919	
15914	-21930.23642479	-21932.18211906	-21959.81534867	
15915	-21930.23642479	-21944.64227225	-21946.91973711	
15916	-21930.08242196	-21937.36862899	-21936.21654052	
15917	-21930.10026392	-21930.10026392	-21944.74779123	
15918	-21930.64650844	-21930.64650844	-21946.73875356	
15919	-21930.13760118	-21930.13760118	-21945.46968851	
15920	-21930.32129691	-21930.32129691	-21945.9991686	
15921	-21930.2892164	-21930.2892164	-21957.32658541	
15922	-21930.2892164	-21935.72418582	-21930.2892164	
15923	-21930.2892164	-21935.72418582	-21930.2892164	
15924	-21930.57462892	-21930.57462892	-21936.13720366	
15925	-21930.45193452	-21930.45193452	-21964.75824096	
15926	-21930.45193452	-21930.45193452	-21952.76300004	
15927	-21931.05190728	-21931.05190728	-21954.00287685	
15928	-21930.12059921	-21930.12059921	-21951.16141357	
15929	-21930.12059921	-21934.44948958	-21957.91467595	
15930	-21930.12059921	-21934.88254877	-21946.0483507	
15931	-21930.5663018	-21935.79708247	-21947.90189647	
15932	-21935.36374895	-21936.14557375	-21937.17365212	
15933	-21935.39961528	-21934.61801846	-21936.42739394	
15934	-21930.06032348	-21934.49681377	-21934.53262589	
15935	-21930.06032348	-21940.45498266	-21944.18389998	
15936	-21930.06032348	-21940.45498266	-21944.18389998	
15937	-21930.45415991	-21935.98753092	-21945.39649351	
15938	-21931.40954655	-21937.25950107	-21947.3013861	
15939	-21931.40954655	-21937.29775366	-21951.67794662	
15940	-21937.29775366	-21943.02215064	-21942.04362134	
15941	-21937.29775366	-21942.04362134	-21943.02215064	
15942	-21935.27146324	-21939.32710187	-21940.30494005	
15943	-21935.51487498	-21940.73760903	-21939.75948003	
15944	-21930.15029987	-21940.72990868	-21960.16672642	
15945	-21930.15029987	-21938.96421418	-21943.72401813	
15946	-21930.13356624	-21938.9336084	-21943.67960793	
15947	-21930.13356624	-21938.9336084	-21943.67960793	
15948	-21930.13356624	-21943.38384967	-21949.45148906	
15949	-21930.66161473	-21930.66161473	-21941.38745712	
15950	-21930.08313766	-21930.08313766	-21939.87225505	
15951	-21930.08313766	-21930.08313766	-21939.87225505	
15952	-21930.93195967	-21942.23862749	-21941.19219417	
15953	-21930.93195967	-21941.19219417	-21942.23862749	
15954	-21930.93195967	-21937.66782604	-21936.70164045	
15955	-21935.49885578	-21930.12545721	-21944.94040669	
15956	-21930.44509114	-21930.44509114	-21934.56294208	
15957	-21930.44509114	-21935.39430949	-21948.60353005	
15958	-21930.44509114	-21935.39430949	-21948.60353005	
15959	-21930.44509114	-21935.45505518	-21948.57486602	
15960	-21930.43039857	-21940.32026174	-21964.06436858	
15961	-21930.07859673	-21940.33367379	-21965.17232584	
15962	-21930.07859673	-21940.33367379	-21965.17232584	
15963	-21930.22402051	-21936.00823838	-21940.43242391	
15964	-21930.29823535	-21936.11367063	-21940.56904107	
15965	-21930.29823535	-21936.11367063	-21940.56904107	
15966	-21929.86381643	-21935.41744961	-21939.6113651	
15967	-21930.06390068	-21929.84609932	-21939.51068956	
15968	-21930.4146463	-21930.19694379	-21944.00029746	
15969	-21930.4146463	-21930.19694379	-21944.00029746	
15970	-21930.07812301	-21940.21902027	-21963.35572304	
15971	-21930.17035832	-21939.87903587	-21961.93508681	
15972	-21930.17035832	-21939.87903587	-21961.93508681	
15973	-21930.07426009	-21940.20304285	-21963.30945707	
15974	-21930.27375112	-21940.72281919	-21964.62999928	
15975	-21930.27375112	-21930.05586728	-21944.82723619	
15976	-21930.05586728	-21930.27375112	-21944.82723619	
15977	-21930.27375112	-21940.24177586	-21945.32610472	
15978	-21930.27375112	-21945.32610472	-21940.24177586	
15979	-21929.4556103	-21930.27375112	-21935.22264315	
15980	-21929.4556103	-21935.70374575	-21940.25560504	
15981	-21929.4556103	-21935.70374575	-21940.25560504	
15982	-21930.27375112	-21934.88462127	-21940.25560504	
15983	-21930.23340475	-21929.41580256	-21943.72623469	
15984	-21934.52258447	-21930.23340475	-21944.07505273	
15985	-21930.23340475	-21934.52258447	-21944.07505273	
15986	-21929.41580256	-21935.3571368	-21944.07505273	
15987	-21929.24075614	-21935.33017774	-21944.34345351	
15988	-21929.24075614	-21944.86857537	-21939.41052285	
15989	-21929.24075614	-21939.41052285	-21944.86857537	
15990	-21929.24075614	-21946.59902721	-21965.41805462	
15991	-21929.24075614	-21933.52290134	-21946.67315714	
15992	-21933.52290134	-21929.24075614	-21937.27318175	
15993	-21934.98110408	-21939.92540492	-21934.47873883	
15994	-21934.24016687	-21934.98110408	-21939.59548952	
15995	-21930.10527686	-21930.10527686	-21948.44997476	
15996	-21934.20522042	-21939.22665818	-21952.82590835	
15997	-21934.20522042	-21952.82590835	-21939.22665818	
15998	-21934.20522042	-21952.82590835	-21939.22665818	
15999	-21934.20522042	-21939.22665818	-21952.82590835	
16000	-21934.95841041	-21934.39193734	-21952.98869968	
16001	-21934.45795827	-21935.02450193	-21953.34792296	
16002	-21934.45795827	-21935.02450193	-21953.34792296	
16003	-21934.50827955	-21935.03754607	-21953.47269844	
16004	-21934.48987122	-21935.05643515	-21953.47269844	
16005	-21935.05643515	-21934.48987122	-21953.47269844	
16006	-21929.85071909	-21934.95419103	-21948.66880946	
16007	-21929.90624749	-21939.32014152	-21950.50914439	
16008	-21929.79944711	-21941.36360449	-21952.96933683	
16009	-21934.44393759	-21935.26708279	-21935.24823667	
16010	-21934.44393759	-21935.24823667	-21944.01219159	
16011	-21929.27163838	-21938.40851647	-21962.29516123	
16012	-21929.23610634	-21938.53037215	-21962.65471331	
16013	-21940.81241626	-21934.99717828	-21950.32389924	
16014	-21934.84045748	-21930.01169846	-21956.5563976	
16015	-21929.41145815	-21953.30136968	-21944.67461586	
16016	-21929.41145815	-21929.41145815	-21949.59954338	
16017	-21929.41145815	-21929.41145815	-21963.75143185	
16018	-21929.41145815	-21929.41145815	-21963.75143185	
16019	-21929.41145815	-21929.41145815	-21963.75143185	
16020	-21930.17139446	-21930.17139446	-21966.03875597	
16021	-21930.17139446	-21930.17139446	-21956.57313602	
16022	-21930.17139446	-21930.17139446	-21956.57313602	
16023	-21930.17139446	-21930.17139446	-21956.57313602	
16024	-21930.17139446	-21930.17139446	-21945.11365327	
16025	-21929.80870701	-21929.80870701	-21954.21779997	
16026	-21929.80870701	-21935.47475192	-21949.17028246	
16027	-21929.80870701	-21935.47475192	-21949.17028246	
16028	-21929.66870069	-21929.66870069	-21955.55723345	
16029	-21929.23676222	-21934.06118916	-21962.42603731	
16030	-21929.23676222	-21929.23676222	-21961.52824174	
16031	-21929.4357736	-21940.16154368	-21959.87007291	
16032	-21929.48465363	-21929.48465363	-21947.2749287	
16033	-21929.48465363	-21934.81573112	-21942.06200801	
16034	-21929.48465363	-21934.81573112	-21945.48348211	
16035	-21929.48465363	-21934.89086633	-21959.0377947	
16036	-21931.03761869	-21930.43719827	-21952.05051995	
16037	-21930.41354119	-21929.81319804	-21946.00763074	
16038	-21929.87177399	-21938.43211289	-21939.34817256	
16039	-21935.02530926	-21941.18558819	-21945.59894068	
16040	-21940.97802457	-21934.90378485	-21945.30554723	
16041	-21932.09207329	-21929.92865692	-21940.67827711	
16042	-21935.89354374	-21932.9755436	-21947.86262601	
16043	-21935.80090254	-21932.90500468	-21947.7256915	
16044	-21929.84363979	-21932.00674569	-21949.45067591	
16045	-21929.84363979	-21932.00674569	-21949.45067591	
16046	-21934.82451199	-21936.34971958	-21957.55483528	
16047	-21934.82451199	-21936.34971958	-21957.55483528	
16048	-21934.03320308	-21938.12771984	-21939.55933572	
16049	-21929.23622673	-21934.50053837	-21944.09811389	
16050	-21929.23622673	-21934.50053837	-21944.09811389	
16051	-21935.33105222	-21929.69711321	-21929.69711321	
16052	-21929.69711321	-21935.31963955	-21945.30920215	
16053	-21929.69711321	-21935.31963955	-21945.30920215	
16054	-21929.68397181	-21935.30111873	-21945.27992602	
16055	-21929.68397181	-21935.30111873	-21945.27992602	
16056	-21929.68397181	-21935.77383487	-21970.04570114	
16057	-21930.28429021	-21929.68397181	-21950.87565543	
16058	-21930.28429021	-21929.68397181	-21941.30071169	
16059	-21930.43548845	-21929.83514155	-21941.51088518	
16060	-21929.29442296	-21929.89459904	-21940.68955129	
16061	-21929.28021609	-21929.88037996	-21940.6601715	
16062	-21929.88037996	-21929.28021609	-21940.6601715	
16063	-21929.88037996	-21929.28021609	-21940.6601715	
16064	-21929.88037996	-21930.09823001	-21945.77893075	
16065	-21932.11765288	-21931.89968898	-21954.20507445	
16066	-21931.55814548	-21931.77610262	-21953.60267655	
16067	-21930.15651785	-21930.37422805	-21949.31399732	
16068	-21930.37422805	-21930.15651785	-21949.31399732	
16069	-21930.37422805	-21939.44328223	-21949.17665047	
16070	-21935.0141954	-21930.37422805	-21946.69431879	
16071	-21935.092742	-21946.48738883	-21943.72671435	
16072	-21932.17956452	-21930.01599512	-21954.05809113	
16073	-21937.64538416	-21930.01599512	-21949.13255223	
16074	-21932.17956452	-21934.63358878	-21940.08729307	
16075	-21932.17956452	-21934.63358878	-21940.08729307	
16076	-21932.17956452	-21935.30904745	-21952.38345645	
16077	-21932.17956452	-21935.30904745	-21943.62581505	
16078	-21932.01911099	-21935.16954199	-21957.05371367	
16079	-21932.19884887	-21935.22453011	-21956.48270242	
16080	-21932.19884887	-21930.25443428	-21939.84225216	
16081	-21932.19884887	-21930.25443428	-21939.84225216	
16082	-21930.28224407	-21932.22799297	-21940.70460793	
16083	-21930.17944335	-21939.95950772	-21940.51812643	
16084	-21930.53479871	-21935.34694577	-21950.85045161	
16085	-21930.53479871	-21940.75059156	-21946.39511283	
16086	-21931.28437963	-21941.99538692	-21947.8876414	
16087	-21930.10123982	-21929.2834873	-21961.89924488	
16088	-21929.2834873	-21930.10123982	-21961.89924488	
16089	-21935.91382061	-21941.06551634	-21953.71511447	
16090	-21934.59651883	-21940.44204077	-21955.16957188	
16091	-21937.46887439	-21944.02351194	-21960.87749353	
16092	-21936.33796971	-21941.32897189	-21957.67009953	
16093	-21931.4762234	-21930.65783504	-21944.00547761	
16094	-21930.65783504	-21931.4762234	-21944.00547761	
16095	-21930.37236151	-21931.19071691	-21936.19598001	
16096	-21930.24897734	-21938.39646888	-21947.96888193	
16097	-21929.86808804	-21938.01490632	-21960.77012071	
16098	-21934.35422721	-21930.06968092	-21942.17280087	
16099	-21930.06331234	-21934.42858404	-21939.12668232	
16100	-21930.06331234	-21934.41210025	-21957.32147117	
16101	-21930.29208965	-21934.48056581	-21946.52705448	
16102	-21930.29208965	-21929.47453778	-21939.46771152	
16103	-21929.47453778	-21930.29208965	-21939.46771152	
16104	-21929.46267739	-21930.28082156	-21940.32057318	
16105	-21929.46267739	-21930.28082156	-21954.59456986	
16106	-21929.6496111	-21930.46703526	-21947.59470973	
16107	-21929.29720585	-21933.58030499	-21950.17118214	
16108	-21929.32530664	-21929.92523684	-21948.32785953	
16109	-21929.32530664	-21929.92523684	-21948.27482677	
16110	-21930.65691702	-21930.05653753	-21952.26221731	
16111	-21930.1688791	-21929.56910713	-21948.95400595	
16112	-21930.03362268	-21930.63318734	-21948.95949684	
16113	-21930.2029897	-21929.60268983	-21951.12702723	
16114	-21935.31906421	-21930.31890338	-21946.54941567	
16115	-21930.20046275	-21935.15071159	-21946.28116385	
16116	-21930.20046275	-21935.15071159	-21946.28116385	
16117	-21930.20046275	-21935.15071159	-21946.28116385	
16118	-21930.08134582	-21934.97416858	-21945.98967226	
16119	-21930.08134582	-21929.48108022	-21950.1511761	
16120	-21930.08134582	-21929.48108022	-21950.1511761	
16121	-21930.08134582	-21941.87972773	-21934.97771523	
16122	-21930.08134582	-21929.48108022	-21941.10505087	
16123	-21930.08134582	-21937.28696172	-21935.00484734	
16124	-21935.38695617	-21941.9515866	-21955.23076933	
16125	-21930.08134582	-21943.86308545	-21937.57086579	
16126	-21930.59570867	-21934.87729646	-21951.72791343	
16127	-21929.95287431	-21934.09424405	-21939.26565173	
16128	-21930.23106735	-21935.67927233	-21940.46401398	
16129	-21930.55287203	-21936.20832539	-21935.59455798	
16130	-21935.59455798	-21936.20832539	-21930.55287203	
16131	-21935.23324938	-21935.84697007	-21930.28978372	
16132	-21934.78619036	-21939.91163539	-21944.07522787	
16133	-21934.25218069	-21943.98775129	-21944.72821184	
16134	-21929.80391587	-21934.82383187	-21940.00159075	
16135	-21929.54408821	-21934.63768078	-21939.88918459	
16136	-21929.54408821	-21934.53356623	-21944.47124917	
16137	-21930.49423867	-21949.99588918	-21948.14329659	
16138	-21929.24136211	-21944.16261832	-21948.64543443	
16139	-21929.24136211	-21939.21225199	-21958.2614655	
16140	-21929.24136211	-21939.21225199	-21958.2614655	
16141	-21929.24136211	-21937.38398133	-21949.46479096	
16142	-21929.28774374	-21940.23805954	-21942.67551133	
16143	-21929.80499506	-21930.62232145	-21943.81186355	
16144	-21929.24189912	-21930.05974535	-21939.49861629	
16145	-21929.69696286	-21930.51519111	-21940.69620132	
16146	-21930.7021041	-21929.88382989	-21941.02522203	
16147	-21930.61649986	-21930.61649986	-21956.14569115	
16148	-21930.61649986	-21930.61649986	-21934.33418961	
16149	-21929.79916998	-21930.61649986	-21930.61649986	
16150	-21932.16615081	-21931.34955878	-21932.16615081	
16151	-21931.00931705	-21930.19220267	-21931.00931705	
16152	-21931.00931705	-21930.19220267	-21931.00931705	
16153	-21930.19220267	-21931.00931705	-21931.00931705	
16154	-21930.19220267	-21931.00931705	-21931.00931705	
16155	-21930.19220267	-21931.00931705	-21931.00931705	
16156	-21930.19220267	-21935.87708175	-21952.94248476	
16157	-21930.07340903	-21934.54481237	-21954.22984938	
16158	-21930.07340903	-21945.49033597	-21934.15517069	
16159	-21930.92302071	-21945.59058668	-21935.84594118	
16160	-21930.92302071	-21935.84594118	-21945.59058668	
16161	-21930.10470466	-21930.92302071	-21950.41137821	
16162	-21929.72148546	-21930.53886308	-21947.72786276	
16163	-21929.72148546	-21940.29656888	-21963.23117105	
16164	-21929.35143215	-21934.46481115	-21957.68015542	
16165	-21934.56502886	-21929.53202519	-21957.53753745	
16166	-21929.44189917	-21934.50986526	-21957.58803867	
16167	-21934.50986526	-21929.44189917	-21957.58803867	
16168	-21929.44189917	-21929.44189917	-21943.85050148	
16169	-21929.96758531	-21929.96758531	-21946.25913359	
16170	-21929.28191308	-21929.28191308	-21947.48495667	
16171	-21929.28191308	-21929.28191308	-21947.48495667	
16172	-21929.2508205	-21929.2508205	-21947.45852844	
16173	-21929.2508205	-21944.62110251	-21954.35034365	
16174	-21929.26226971	-21944.68906695	-21954.45599052	
16175	-21929.26226971	-21934.59068091	-21949.21159563	
16176	-21934.44606802	-21929.30348882	-21948.50962106	
16177	-21929.30348882	-21934.4176596	-21961.46729503	
16178	-21929.30348882	-21934.4176596	-21961.46729503	
16179	-21929.30348882	-21948.06326424	-21953.4287148	
16180	-21929.90343945	-21929.30348882	-21958.28645135	
16181	-21929.30348882	-21929.90343945	-21958.28645135	
16182	-21929.90343945	-21929.30348882	-21958.28645135	
16183	-21929.82838309	-21930.42872885	-21960.81786448	
16184	-21929.28322546	-21929.88339209	-21959.11752128	
16185	-21929.28322546	-21929.88339209	-21959.11752128	
16186	-21929.88339209	-21929.28322546	-21949.44122111	
16187	-21929.88339209	-21939.80741672	-21954.01889223	
16188	-21929.86328075	-21932.02650313	-21963.5080117	
16189	-21929.86328075	-21944.67557717	-21957.63718691	
16190	-21935.02339951	-21934.03472966	-21943.72980872	
16191	-21934.0849926	-21934.48337568	-21943.77973677	
16192	-21929.84968176	-21934.40781405	-21953.49229036	
16193	-21929.84968176	-21939.17363056	-21934.42783185	
16194	-21934.03472966	-21929.84968176	-21939.48957524	
16195	-21929.24965993	-21929.84968176	-21939.01662338	
16196	-21929.24965993	-21929.84968176	-21939.01662338	
16197	-21929.84968176	-21929.24965993	-21939.01662338	
16198	-21929.24965993	-21929.84968176	-21949.10747351	
16199	-21929.25931086	-21929.85931538	-21949.05553845	
16200	-21929.27650881	-21934.58762047	-21950.52475476	
16201	-21929.87666914	-21929.27650881	-21940.61686432	
16202	-21929.34107844	-21929.94128536	-21940.80052316	
16203	-21931.2968703	-21931.89734773	-21944.07963914	
16204	-21931.89734773	-21931.2968703	-21944.07963914	
16205	-21929.87455978	-21930.47418926	-21940.32051789	
16206	-21930.47418926	-21929.87455978	-21940.32051789	
16207	-21929.95967353	-21934.73447059	-21951.89897949	
16208	-21930.17754277	-21934.84775148	-21945.0705913	
16209	-21930.17754277	-21934.84775148	-21945.0705913	
16210	-21930.05566786	-21934.57888649	-21944.50746548	
16211	-21930.05566786	-21934.14276853	-21944.55091116	
16212	-21930.37006733	-21934.71236185	-21955.10483552	
16213	-21930.37006733	-21930.15217269	-21945.68410127	
16214	-21930.37006733	-21930.15217269	-21945.68410127	
16215	-21930.37006733	-21930.15217269	-21945.68410127	
16216	-21930.37006733	-21930.15217269	-21945.68410127	
16217	-21930.38028953	-21940.4741768	-21938.68711137	
16218	-21930.38028953	-21939.70874048	-21948.45095649	
16219	-21930.38028953	-21939.70874048	-21948.45095649	
16220	-21930.38028953	-21939.70874048	-21948.45095649	
16221	-21930.38028953	-21942.81871697	-21940.41895715	
16222	-21930.38028953	-21932.32613419	-21934.72738508	
16223	-21931.9988651	-21933.94529958	-21936.85117416	
16224	-21931.14815972	-21933.09439582	-21935.76929505	
16225	-21931.14815972	-21935.76929505	-21933.09439582	
16226	-21931.14815972	-21935.76929505	-21933.09439582	
16227	-21930.93022023	-21931.14815972	-21944.54225786	
16228	-21930.08940253	-21939.36463646	-21946.61256759	
16229	-21930.33226058	-21934.65164332	-21952.90477753	
16230	-21929.94270928	-21934.40754432	-21953.24342385	
16231	-21929.94270928	-21934.40754432	-21953.24342385	
16232	-21930.14498066	-21934.51975787	-21952.99485901	
16233	-21929.2380493	-21935.04105304	-21953.73545012	
16234	-21929.39667595	-21934.80560006	-21961.80287001	
16235	-21929.39667595	-21934.80560006	-21961.80287001	
16236	-21929.99691007	-21934.67754342	-21961.80287001	
16237	-21929.94828567	-21934.59589366	-21961.52298611	
16238	-21929.83838596	-21934.30760786	-21960.16383344	
16239	-21929.83838596	-21934.30760786	-21960.16383344	
16240	-21930.05082382	-21934.95783422	-21958.01550136	
16241	-21930.02878325	-21934.92325562	-21957.95566074	
16242	-21929.85608362	-21934.60526943	-21957.3445689	
16243	-21929.85608362	-21934.60526943	-21957.3445689	
16244	-21929.25444895	-21934.86194075	-21956.96916402	
16245	-21929.25444895	-21938.96840801	-21943.51313366	
16246	-21929.25444895	-21929.85446166	-21957.26604945	
16247	-21929.25444895	-21934.51767481	-21963.1891174	
16248	-21929.87962509	-21929.27946193	-21954.40619131	
16249	-21929.87962509	-21929.27946193	-21954.40619131	
16250	-21929.87962509	-21929.27946193	-21954.40619131	
16251	-21930.02202305	-21945.17567611	-21950.77033446	
16252	-21930.25746755	-21933.7206172	-21934.94170771	
16253	-21930.25746755	-21934.94170771	-21933.7206172	
16254	-21930.21757683	-21940.52395705	-21951.61745875	
16255	-21930.21757683	-21940.52395705	-21951.61745875	
16256	-21930.21757683	-21935.69317979	-21946.7696729	
16257	-21930.06101631	-21939.75580083	-21944.46513533	
16258	-21929.84321226	-21940.28522915	-21944.46513533	
16259	-21930.06101631	-21939.75580083	-21944.46513533	
16260	-21930.06101631	-21939.43286907	-21945.91788675	
16261	-21930.06101631	-21939.43286907	-21945.91788675	
16262	-21930.62458541	-21935.20209818	-21955.90118756	
16263	-21935.20209818	-21930.62458541	-21955.90118756	
16264	-21930.62458541	-21935.20209818	-21955.90118756	
16265	-21930.76237615	-21935.38945916	-21956.18813092	
16266	-21930.06280321	-21934.46118927	-21954.04996557	
16267	-21930.06280321	-21934.46118927	-21954.04996557	
16268	-21930.80630499	-21935.69067487	-21957.22537575	
16269	-21930.18295121	-21937.12077404	-21941.71113118	
16270	-21930.18295121	-21939.36619115	-21944.80391009	
16271	-21930.18295121	-21939.36619115	-21944.80391009	
16272	-21930.18295121	-21939.36619115	-21944.80391009	
16273	-21930.06911669	-21939.0255495	-21944.46244642	
16274	-21930.17322663	-21930.17322663	-21944.42665038	
16275	-21930.59577644	-21935.56497741	-21959.02177583	
16276	-21930.89003371	-21936.62843057	-21962.40404738	
16277	-21931.39027659	-21937.27912875	-21963.50690937	
16278	-21931.39027659	-21936.45288086	-21945.50281327	
16279	-21931.04445696	-21936.00564096	-21945.15623546	
16280	-21930.30477706	-21932.24909209	-21953.44818182	
16281	-21930.13878723	-21932.08432501	-21953.97902073	
16282	-21930.13878723	-21932.08432501	-21953.97902073	
16283	-21930.46756907	-21932.41348296	-21949.14538987	
16284	-21930.46756907	-21937.66470233	-21949.9204976	
16285	-21930.46756907	-21936.03420951	-21949.14538987	
16286	-21930.46756907	-21936.03420951	-21949.14538987	
16287	-21931.28462135	-21943.68410606	-21947.59006528	
16288	-21930.05484496	-21935.24287583	-21947.93532894	
16289	-21930.05484496	-21935.24287583	-21947.93532894	
16290	-21930.45829707	-21935.97350407	-21949.32146196	
16291	-21930.45829707	-21935.97350407	-21949.32146196	
16292	-21930.71215582	-21936.32577153	-21949.87076968	
16293	-21930.71215582	-21930.71215582	-21941.53892575	
16294	-21930.46736366	-21930.46736366	-21941.1050708	
16295	-21930.46736366	-21930.46736366	-21950.8173828	
16296	-21930.46736366	-21940.24491991	-21935.96294515	
16297	-21931.00194812	-21936.68839462	-21941.1610881	
16298	-21931.00194812	-21936.68839462	-21941.1610881	
16299	-21931.00194812	-21936.68839462	-21941.1610881	
16300	-21931.00194812	-21936.68839462	-21941.1610881	
16301	-21931.00194812	-21931.00194812	-21946.47943647	
16302	-21930.58804435	-21930.58804435	-21945.63909663	
16303	-21930.58804435	-21940.51989071	-21941.73986915	
16304	-21930.58804435	-21930.37013205	-21941.28072967	
16305	-21930.05412485	-21929.83630468	-21940.02599241	
16306	-21930.05412485	-21929.83630468	-21949.73151515	
16307	-21930.2256771	-21930.0079348	-21949.1819756	
16308	-21930.0079348	-21930.2256771	-21949.1819756	
16309	-21932.05211091	-21940.66431497	-21948.54273638	
16310	-21932.05211091	-21943.80084798	-21953.24457989	
16311	-21932.05211091	-21934.71734477	-21943.8821832	
16312	-21932.05211091	-21934.71734477	-21943.8821832	
16313	-21929.87083783	-21943.80260333	-21937.22890073	
16314	-21929.87083783	-21945.70854306	-21949.46186555	
16315	-21929.87083783	-21945.70854306	-21949.46186555	
16316	-21929.87083783	-21939.68228387	-21940.06376526	
16317	-21929.27068347	-21929.87083783	-21948.58051337	
16318	-21929.27068347	-21949.52723647	-21938.84185687	
16319	-21929.27068347	-21938.84185687	-21949.52723647	
16320	-21929.27068347	-21938.84185687	-21949.52723647	
16321	-21929.27068347	-21938.84185687	-21949.52723647	
16322	-21929.48757974	-21929.48757974	-21956.02900778	
16323	-21929.76440261	-21929.76440261	-21959.74068049	
16324	-21929.76440261	-21929.76440261	-21959.74068049	
16325	-21929.76440261	-21940.73444071	-21960.23562204	
16326	-21929.76440261	-21940.75317455	-21956.5519729	
16327	-21929.76440261	-21934.87898531	-21945.14065614	
16328	-21929.76440261	-21934.87898531	-21945.14065614	
16329	-21929.76440261	-21930.36473698	-21950.98252462	
16330	-21929.89411584	-21929.29415561	-21962.11284208	
16331	-21929.3104684	-21929.91065634	-21963.74623054	
16332	-21929.63652697	-21930.2368349	-21951.73348245	
16333	-21929.67066565	-21930.27098121	-21935.68847207	
16334	-21929.51874203	-21930.11854135	-21934.9894232	
16335	-21929.2499511	-21934.99457254	-21929.8500777	
16336	-21929.72014828	-21940.74950008	-21940.47747341	
16337	-21930.53838295	-21929.72014828	-21945.59412463	
16338	-21929.72014828	-21930.53838295	-21945.59361476	
16339	-21929.72014828	-21930.53838295	-21945.59361476	
16340	-21929.88732411	-21935.31272804	-21950.73532747	
16341	-21930.70559907	-21929.88732411	-21946.06131901	
16342	-21929.44804023	-21930.26617738	-21950.97641033	
16343	-21929.286738	-21930.10475989	-21950.34778432	
16344	-21929.286738	-21930.10475989	-21950.34778432	
16345	-21929.286738	-21930.10475989	-21950.34778432	
16346	-21929.286738	-21930.10475989	-21950.34778432	
16347	-21929.286738	-21932.05021654	-21944.18350719	
16348	-21929.286738	-21932.05021654	-21944.18350719	
16349	-21929.286738	-21932.05021654	-21944.18350719	
16350	-21929.286738	-21939.30164867	-21934.55636847	
16351	-21929.286738	-21937.26358973	-21953.56742709	
16352	-21929.68456257	-21940.68007968	-21945.01181956	
16353	-21930.08187739	-21941.36459967	-21945.83984271	
16354	-21930.08187739	-21935.39393965	-21943.77336595	
16355	-21930.08187739	-21935.39393965	-21943.77336595	
16356	-21930.08187739	-21935.39393965	-21943.77336595	
16357	-21930.08187739	-21935.39393965	-21943.77336595	
16358	-21931.16215117	-21936.77797169	-21945.46162969	
16359	-21929.3475633	-21934.34076193	-21942.40039649	
16360	-21929.62192604	-21942.97283608	-21934.76390975	
