Rank	#Visits	Model_size	log_Post_Prob	Model_Post_Prob	Jeffreys_scale	Model
134	1	4	-21940.04159638271	1.03816403830988e-05	13.50973985392585	4	10	11	14	
135	2	4	-21940.04314601135	1.036556515436915e-05	13.50906685875866	4	7	10	13	
136	1	4	-21940.04453745414	1.035115209333705e-05	13.50846256283584	4	10	12	13	
137	1	4	-21940.05505829477	1.024282014266061e-05	13.50389341980472	3	8	9	10	
138	1	4	-21940.05812180895	1.021148913386033e-05	13.50256295249904	4	7	10	11	
139	1	4	-21940.05821406246	1.021054713158781e-05	13.5025228873083	4	9	10	11	
140	1	4	-21940.05905065357	1.020200865078356e-05	13.50215956040765	3	8	10	17	
141	1	4	-21940.06100772549	1.018206211086553e-05	13.50130961487069	4	10	12	17	
142	1	4	-21940.06485841801	1.014292951261976e-05	13.49963728035804	2	4	5	10	
143	1	4	-21940.06537567418	1.013768437641737e-05	13.49941263885825	1	3	10	16	
144	1	4	-21940.06563195547	1.01350866105398e-05	13.49930133731069	3	8	10	14	
145	2	4	-21940.07109993296	1.007981942257998e-05	13.49692662485593	4	7	10	17	
146	6	4	-21940.08533533091	9.937345673109209e-06	13.49074427008015	4	10	15	18	
147	1	4	-21940.08960229344	9.895033727424664e-06	13.48889115179928	4	5	10	18	
148	1	4	-21940.09804926553	9.811802673748101e-06	13.4852226784304	4	5	10	12	
149	1	4	-21940.09918530499	9.800662407896214e-06	13.48472930276482	1	4	10	12	
150	1	4	-21940.10794171643	9.715218412733338e-06	13.48092644159194	4	5	7	10	
151	1	4	-21940.1276163404	9.525943208492538e-06	13.47238186097106	4	7	10	18	
152	1	4	-21940.30301924039	7.993398716665373e-06	13.39620534939425	3	10	11	16	
153	3	4	-21940.38970486545	7.329669422041827e-06	13.35855826076977	3	10	11	15	
154	1	4	-21940.3918087848	7.314264599684847e-06	13.35764454020776	3	7	10	11	
155	1	4	-21940.39182625408	7.314136825867874e-06	13.35763695339604	3	10	11	12	
156	1	4	-21940.39218179419	7.311536819041009e-06	13.35748254428544	3	10	11	14	
157	2	4	-21940.44647087291	6.925182517933576e-06	13.3339050969689	3	7	10	16	
158	2	4	-21940.47385697584	6.738102150191051e-06	13.32201146358833	5	6	10	16	
159	1	4	-21940.48245922574	6.680387903715028e-06	13.31827555392405	2	3	9	10	
160	1	4	-21940.50559660537	6.527595655073362e-06	13.30822711762483	3	10	14	16	
161	1	4	-21940.58989216475	5.999901883079863e-06	13.2716180213388	3	9	10	14	
162	1	4	-21940.59425123391	5.973804816577338e-06	13.26972490165468	3	9	10	18	
163	1	4	-21940.61003352754	5.88026455635635e-06	13.26287073861748	5	8	10	12	
164	2	4	-21940.62108718321	5.815624051819961e-06	13.25807019695617	3	10	15	17	
165	1	4	-21940.72350317395	5.249496184120244e-06	13.21359149731946	5	8	10	16	
166	1	4	-21940.76608358069	5.03066257623671e-06	13.19509906163748	1	5	8	10	
167	1	4	-21940.76853954207	5.018322622618447e-06	13.19403245115869	5	10	14	16	
168	1	4	-21940.76990035525	5.011498267453485e-06	13.19344145750476	5	10	13	17	
169	1	4	-21940.78882293	4.917559402490618e-06	13.18522348770944	5	9	10	16	
170	2	4	-21940.82294881449	4.752574477740852e-06	13.17040280438572	5	8	10	15	
171	1	4	-21940.83520310798	4.694690423684856e-06	13.16508083234119	5	10	17	18	
172	1	4	-21940.83705801662	4.685990273368575e-06	13.16427525575683	5	7	10	17	
173	2	4	-21940.85559416365	4.599930144366193e-06	13.15622510938503	5	10	14	15	
174	1	4	-21940.86539656674	4.555060051565975e-06	13.15196797981429	5	10	11	14	
175	1	4	-21940.87098250117	4.529686717650068e-06	13.14954203931419	5	10	12	16	
176	1	4	-21940.88532371258	4.465189115127915e-06	13.14331373033568	1	5	10	18	
177	1	4	-21940.90778887741	4.365996269185782e-06	13.13355723321437	1	5	10	12	
178	1	4	-21940.92639227057	4.285524766366499e-06	13.12547788221853	5	10	12	15	
179	1	4	-21941.45656404053	2.522047925886782e-06	12.89522720806466	1	2	10	13	
180	2	4	-21941.64548305908	2.087886315508922e-06	12.8131807207833	6	9	10	13	
181	1	4	-21941.91850099272	1.58904671847647e-06	12.69461053874304	2	10	12	13	
182	1	4	-21942.27561912456	1.111839839760688e-06	12.53951610469722	1	8	10	13	
183	0	1	-21942.49881083293	8.894290384933717e-07	10.15078376825171	10	
184	1	4	-21942.51186906075	8.778901740056482e-07	12.43691406106079	10	13	14	17	
185	1	5	-21944.21895695313	1.592433613919641e-07	12.31690035579888	2	3	6	10	13	
186	1	5	-21944.6908720419	9.933704054868855e-08	12.11195023681664	1	2	4	10	15	
187	1	5	-21945.11855833551	6.476933230872043e-08	11.92620843951641	4	7	10	16	18	
188	1	5	-21946.01789846056	2.635062778198554e-08	11.53562998585538	2	5	7	10	13	
189	0	1	-21952.72285143571	3.227504733271939e-11	5.71053935170899	11	
190	0	1	-21955.88249728885	1.369777818120834e-12	4.338322592920867	8	
191	0	1	-21957.53535449575	2.623151444176717e-13	3.620495828590141	12	
192	0	1	-21960.21720980633	1.79518165726352e-14	2.455780865940548	4	
193	0	1	-21960.63985774813	1.176399234329403e-14	2.272227197029316	5	
194	0	1	-21961.11989724981	7.279075542032343e-15	2.063748690357643	3	
195	0	1	-21962.21243134916	2.441151291505883e-15	1.589267159716075	13	
196	0	1	-21963.69161394244	5.561524539993474e-16	0.9468663217269199	2	
197	0	0	-21963.70489330022	5.488159265837219e-16	0	
198	0	1	-21963.92118952602	4.420693945192673e-16	0.847162912599857	15	
199	0	1	-21964.83733081111	1.768541861225629e-16	0.4492878078423466	1	
200	0	1	-21965.21454909719	1.212806522288743e-16	0.2854639877227044	9	
201	0	1	-21965.62627569945	8.034908444220521e-17	0.1066533963090333	14	
202	0	1	-21966.37061506919	3.816967406793981e-17	-0.2166090846305803	17	
203	0	1	-21966.76047112237	2.584676051622743e-17	-0.3859214172639188	18	
204	0	1	-21966.85011298252	2.363062202619669e-17	-0.4248523824736608	16	
205	0	1	-21969.28606518729	2.068019135324585e-18	-1.482772983185648	7	
